Date;Open;High;Low;Close
19961002;689.08;694.82;689.08;694.01
19961003;694.01;694.81;691.78;692.78
19961004;692.78;701.74;692.78;701.46
19961007;701.46;704.17;701.39;703.34
19961008;703.34;705.76;699.88;700.64
19961009;700.64;702.36;694.42;696.74
19961010;696.74;696.82;693.34;694.61
19961011;694.61;700.67;694.61;700.66
19961014;700.66;705.16;700.66;703.54
19961015;703.54;708.07;699.07;702.57
19961016;702.57;704.42;699.15;704.41
19961017;705;708.52;704.76;706.99
19961018;706.99;711.04;706.11;710.82
19961021;710.82;714.10;707.71;709.85
19961022;709.85;709.85;704.55;706.57
19961023;706.57;707.31;700.98;707.27
19961024;707.27;708.25;702.11;702.29
19961025;702.29;704.11;700.53;700.92
19961028;700.92;705.40;697.25;697.26
19961029;697.26;703.25;696.22;701.50
19961030;701.50;703.44;700.05;700.90
19961031;700.90;706.61;700.35;705.27
19961101;705.27;708.60;701.30;703.77
19961104;703.77;707.02;702.84;706.73
19961105;706.73;714.56;706.73;714.14
19961106;714.14;724.60;712.83;724.59
19961107;724.59;729.49;722.23;727.65
19961108;727.65;730.82;725.22;730.82
19961111;730.82;732.60;729.94;731.87
19961112;731.87;733.04;728.20;729.56
19961113;729.56;732.11;728.03;731.13
19961114;731.13;735.99;729.20;735.88
19961115;735.88;741.92;735.15;737.62
19961118;737.62;739.24;734.39;737.02
19961119;737.02;742.18;736.87;742.16
19961120;742.16;746.99;740.40;743.95
19961121;743.95;745.20;741.08;742.75
19961122;742.75;748.73;742.75;748.73
19961125;748.73;757.05;747.99;757.03
19961126;757.03;762.12;752.83;755.96
19961127;755.96;757.30;753.18;755
19961129;755;758.27;755;757.02
19961202;757.02;757.03;751.49;756.56
19961203;756.56;761.75;747.58;748.28
19961204;748.28;748.40;738.46;745.10
19961205;745.10;747.65;742.61;744.38
19961206;744.38;744.38;726.89;739.60
19961209;739.60;749.76;739.60;749.76
19961210;749.76;753.43;747.02;747.54
19961211;747.54;747.54;732.75;740.73
19961212;740.73;744.86;729.30;729.30
19961213;729.33;731.40;721.97;728.64
19961216;728.64;732.68;719.40;720.98
19961217;720.98;727.67;716.69;726.04
19961218;726.04;732.76;726.04;731.54
19961219;731.54;746.06;731.54;745.76
19961220;745.76;755.41;745.76;748.87
19961223;748.87;750.40;743.28;746.92
19961224;746.92;751.03;746.92;751.03
19961226;751.03;757.07;751.02;755.82
19961227;755.82;758.75;754.82;756.79
19961230;756.79;759.20;752.73;753.85
19961231;753.85;753.95;740.74;740.74
19970102;740.74;742.81;729.55;737.01
19970103;737.01;748.24;737.01;748.03
19970106;748.03;753.31;743.82;747.65
19970107;747.65;753.26;742.18;753.23
19970108;753.23;755.72;747.71;748.41
19970109;748.41;757.68;748.41;754.85
19970110;754.85;759.65;746.92;759.50
19970113;759.50;762.85;756.69;759.51
19970114;759.51;772.04;759.51;768.86
19970115;768.86;770.95;763.72;767.20
19970116;767.20;772.05;765.25;769.75
19970117;769.75;776.37;769.72;776.17
19970120;776.17;780.08;774.19;776.70
19970121;776.70;783.72;772;782.72
19970122;782.72;786.23;779.56;786.23
19970123;786.23;794.67;776.64;777.56
19970124;777.56;778.21;768.17;770.52
19970127;770.52;771.43;764.18;765.02
19970128;765.02;776.32;761.75;765.02
19970129;765.02;772.70;765.02;772.50
19970130;772.50;784.17;772.50;784.17
19970131;784.17;791.86;784.17;786.16
19970203;786.16;787.14;783.12;786.73
19970204;786.73;789.28;783.68;789.26
19970205;789.26;792.71;773.43;778.28
19970206;778.28;780.35;774.45;780.15
19970207;780.15;789.72;778.19;789.56
19970210;789.56;793.46;784.69;785.43
19970211;785.43;789.60;780.95;789.59
19970212;789.59;802.77;789.59;802.77
19970213;802.77;812.93;802.77;811.82
19970214;811.82;812.20;808.15;808.48
19970218;808.48;816.29;806.34;816.29
19970219;816.29;817.68;811.20;812.49
19970220;812.49;812.49;800.35;802.80
19970221;802.80;804.94;799.99;801.77
19970224;801.77;810.64;798.42;810.28
19970225;810.28;812.85;807.65;812.03
19970226;812.10;812.70;798.13;805.68
19970227;805.68;805.68;795.06;795.07
19970228;795.07;795.70;788.50;790.82
19970303;790.82;795.31;785.66;795.31
19970304;795.31;798.93;789.98;790.95
19970305;790.95;801.99;790.95;801.99
19970306;801.99;804.11;797.50;798.56
19970307;798.56;808.19;798.56;804.97
19970310;804.97;813.66;803.66;813.65
19970311;813.65;814.90;810.77;811.34
19970312;811.34;811.34;801.07;804.26
19970313;804.26;804.26;789.44;789.56
19970314;789.56;796.88;789.56;793.17
19970317;793.17;796.28;782.98;795.71
19970318;795.71;797.18;785.47;789.66
19970319;789.66;791.59;780.03;785.77
19970320;785.77;786.29;778.04;782.65
19970321;782.65;786.44;782.65;784.10
19970324;784.10;791.01;780.79;790.89
19970325;790.89;798.11;788.39;789.07
19970326;789.07;794.89;786.77;790.50
19970327;790.50;792.58;767.32;773.88
19970331;773.88;773.88;756.13;757.12
19970401;757.12;761.49;751.26;759.64
19970402;759.64;759.65;747.59;750.11
19970403;750.11;751.04;744.40;750.32
19970404;750.32;757.90;744.04;757.90
19970407;757.90;764.82;757.90;762.13
19970408;762.13;766.25;758.36;766.12
19970409;766.12;769.53;759.15;760.60
19970410;760.60;763.73;757.65;758.34
19970411;758.34;758.34;737.64;737.65
19970414;737.65;743.73;733.54;743.73
19970415;743.73;754.72;743.73;754.72
19970416;754.72;763.53;751.99;763.53
19970417;763.53;768.55;760.49;761.77
19970418;761.77;767.93;761.77;766.34
19970421;766.34;767.39;756.38;760.37
19970422;760.37;774.64;759.90;774.61
19970423;774.61;778.19;771.90;773.64
19970424;773.64;779.89;769.72;771.18
19970425;771.18;771.18;764.63;765.37
19970428;765.37;773.89;763.30;772.96
19970429;772.96;794.44;772.96;794.05
19970430;794.05;804.13;791.21;801.34
19970501;801.34;802.95;793.21;798.53
19970502;798.53;812.99;798.53;812.97
19970505;812.97;830.29;811.80;830.29
19970506;830.24;832.29;824.70;827.76
19970507;827.76;827.76;814.70;815.62
19970508;815.62;829.09;811.84;820.26
19970509;820.26;827.69;815.78;824.78
19970512;824.78;838.56;824.78;837.66
19970513;837.66;838.49;829.12;833.13
19970514;833.13;841.29;833.13;836.04
19970515;836.04;842.45;833.34;841.88
19970516;841.88;841.88;829.15;829.75
19970519;829.75;835.92;828.87;833.27
19970520;833.27;841.96;826.41;841.66
19970521;841.66;846.87;835.22;839.35
19970522;839.35;841.91;833.86;835.66
19970523;835.66;848.49;835.66;847.03
19970527;847.03;851.53;840.96;849.71
19970528;849.71;850.95;843.21;847.21
19970529;847.21;848.96;842.61;844.08
19970530;844.08;851.87;831.87;848.28
19970602;848.28;851.34;844.61;846.36
19970603;846.36;850.56;841.51;845.48
19970604;845.48;845.55;838.82;840.11
19970605;840.11;848.89;840.11;843.43
19970606;843.43;859.24;843.36;858.01
19970609;858.01;865.14;858.01;862.91
19970610;862.91;870.05;862.18;865.27
19970611;865.27;870.66;865.15;869.57
19970612;869.57;884.34;869.01;883.46
19970613;883.48;894.69;883.48;893.27
19970616;893.27;895.17;891.21;893.90
19970617;893.90;897.60;886.19;894.42
19970618;894.42;894.42;887.03;889.06
19970619;889.06;900.09;888.99;897.99
19970620;897.99;901.77;897.77;898.70
19970623;898.70;898.70;878.43;878.62
19970624;878.62;896.75;878.62;896.34
19970625;896.34;902.09;882.24;888.99
19970626;888.99;893.21;879.32;883.68
19970627;883.68;894.70;883.68;887.30
19970630;887.30;892.62;879.82;885.14
19970701;885.14;893.88;884.54;891.03
19970702;891.03;904.05;891.03;904.03
19970703;904.03;917.82;904.03;916.92
19970707;916.92;923.26;909.69;912.20
19970708;912.20;918.76;911.56;918.75
19970709;918.75;922.03;902.48;907.54
19970710;907.54;916.54;904.31;913.78
19970711;913.78;919.74;913.11;916.68
19970714;916.68;921.78;912.02;918.38
19970715;918.38;926.15;914.52;925.76
19970716;925.76;939.32;925.76;936.59
19970717;936.59;936.96;927.90;931.61
19970718;931.61;931.61;912.90;915.30
19970721;915.30;915.38;907.12;912.94
19970722;912.94;934.38;912.94;933.98
19970723;933.98;941.80;933.98;936.56
19970724;936.56;941.51;926.91;940.30
19970725;940.30;945.65;936.09;938.79
19970728;938.79;942.97;935.19;936.45
19970729;936.45;942.96;932.56;942.29
19970730;942.29;953.98;941.98;952.29
19970731;952.29;957.73;948.89;954.31
19970801;954.29;955.35;939.04;947.14
19970804;947.14;953.18;943.60;950.30
19970805;950.30;954.21;948.92;952.37
19970806;952.37;962.43;949.45;960.32
19970807;960.32;964.17;950.87;951.19
19970808;951.19;951.19;925.74;933.54
19970811;933.54;938.50;925.39;937
19970812;937;942.99;925.66;926.53
19970813;926.53;935.77;916.54;922.02
19970814;922.02;930.07;916.92;924.77
19970815;924.77;924.77;900.81;900.81
19970818;900.81;912.57;893.34;912.49
19970819;912.49;926.01;912.49;926.01
19970820;926.01;939.35;924.58;939.35
19970821;939.35;939.47;921.35;925.05
19970822;925.05;925.05;905.42;923.54
19970825;923.55;930.93;917.29;920.16
19970826;920.16;922.47;911.72;913.02
19970827;913.02;916.23;903.83;913.70
19970828;913.70;915.90;898.65;903.67
19970829;903.67;907.28;896.82;899.47
19970902;899.47;927.58;899.47;927.58
19970903;927.58;935.90;926.87;927.86
19970904;927.86;933.36;925.59;930.87
19970905;930.87;940.37;924.05;929.05
19970908;929.05;936.50;929.05;931.20
19970909;931.20;938.90;927.28;933.62
19970910;933.62;933.62;918.76;919.03
19970911;919.03;919.03;902.56;912.59
19970912;912.59;925.05;906.70;923.91
19970915;923.91;928.90;919.41;919.77
19970916;919.77;947.66;919.77;945.64
19970917;945.64;950.29;941.99;943
19970918;943;958.19;943;947.29
19970919;947.29;952.35;943.90;950.51
19970922;950.51;960.59;950.51;955.43
19970923;955.43;955.78;948.07;951.93
19970924;951.93;959.78;944.07;944.48
19970925;944.48;947;937.38;937.91
19970926;937.91;946.44;937.91;945.22
19970929;945.22;953.96;941.94;953.34
19970930;953.34;955.17;947.28;947.28
19971001;947.28;956.71;947.28;955.41
19971002;955.41;960.46;952.94;960.46
19971003;960.46;975.47;955.13;965.03
19971006;965.03;974.16;965.03;972.69
19971007;972.69;983.12;971.95;983.12
19971008;983.12;983.12;968.65;973.84
19971009;973.84;974.72;963.34;970.62
19971010;970.62;970.62;963.42;966.98
19971013;966.98;973.46;966.95;968.10
19971014;968.10;972.86;961.87;970.28
19971015;970.28;970.28;962.75;965.72
19971016;965.72;973.38;950.77;955.25
19971017;955.23;955.23;931.58;944.16
19971020;944.16;955.72;941.43;955.61
19971021;955.61;972.56;955.61;972.28
19971022;972.28;972.61;965.66;968.49
19971023;968.49;968.49;944.16;950.69
19971024;950.69;960.04;937.55;941.64
19971027;941.64;941.64;876.73;876.99
19971028;876.99;923.09;855.27;921.85
19971029;921.85;935.24;913.88;919.16
19971030;919.16;923.28;903.68;903.68
19971031;903.68;919.93;903.68;914.62
19971103;914.62;939.02;914.62;938.99
19971104;938.99;941.40;932.66;940.76
19971105;940.76;949.62;938.16;942.76
19971106;942.76;942.85;934.16;938.03
19971107;938.03;938.03;915.39;927.51
19971110;927.51;935.90;920.26;921.13
19971111;921.13;928.29;919.63;923.78
19971112;923.78;923.88;905.34;905.96
19971113;905.96;917.79;900.61;916.66
19971114;916.66;930.44;915.34;928.35
19971117;928.35;949.66;928.35;946.20
19971118;946.20;947.65;937.43;938.23
19971119;938.23;947.28;934.83;944.59
19971120;944.59;961.83;944.59;958.98
19971121;958.98;964.55;954.60;963.09
19971124;963.09;963.09;945.22;946.67
19971125;946.67;954.47;944.71;950.82
19971126;950.82;956.47;950.82;951.64
19971128;951.64;959.13;951.64;955.40
19971201;955.40;974.77;955.40;974.77
19971202;974.78;976.20;969.83;971.68
19971203;971.68;980.81;966.16;976.77
19971204;976.77;983.36;971.37;973.10
19971205;973.10;986.25;969.10;983.79
19971208;983.79;985.67;979.57;982.37
19971209;982.37;982.37;973.81;975.78
19971210;975.78;975.78;962.68;969.79
19971211;969.79;969.79;951.89;954.94
19971212;954.94;961.32;947;953.39
19971215;953.39;965.96;953.39;963.39
19971216;963.39;973;963.39;968.04
19971217;968.04;974.30;964.25;965.54
19971218;965.54;965.54;950.55;955.30
19971219;955.30;955.30;924.92;946.78
19971222;946.78;956.73;946.25;953.70
19971223;953.70;954.51;938.91;939.13
19971224;939.13;942.88;932.70;932.70
19971226;932.70;939.99;932.70;936.46
19971229;936.46;953.95;936.46;953.35
19971230;953.35;970.84;953.35;970.84
19971231;970.84;975.02;967.41;970.43
19980102;970.43;975.04;965.73;975.04
19980105;975.04;982.63;969;977.07
19980106;977.07;977.07;962.68;966.58
19980107;966.58;966.58;952.67;964
19980108;964;964;955.04;956.05
19980109;956.05;956.05;921.72;927.69
19980112;927.69;939.25;912.83;939.21
19980113;939.21;952.14;939.21;952.12
19980114;952.12;958.12;948;957.94
19980115;957.94;957.94;950.27;950.73
19980116;950.73;965.12;950.73;961.51
19980120;961.51;978.60;961.48;978.60
19980121;978.60;978.60;963.29;970.81
19980122;970.81;970.81;959.49;963.04
19980123;963.04;966.44;950.86;957.59
19980126;957.59;963.04;954.24;956.95
19980127;956.95;973.23;956.26;969.02
19980128;969.02;978.63;969.02;977.46
19980129;977.46;992.65;975.21;985.49
19980130;985.49;987.41;979.63;980.28
19980202;980.28;1002.48;980.28;1001.27
19980203;1001.27;1006.13;996.90;1006
19980204;1006;1009.52;999.43;1006.90
19980205;1006.90;1013.51;1000.27;1003.54
19980206;1003.54;1013.07;1003.36;1012.46
19980209;1012.46;1015.33;1006.28;1010.74
19980210;1010.74;1022.15;1010.71;1019.01
19980211;1019.01;1020.71;1016.38;1020.01
19980212;1020.01;1026.30;1008.55;1024.14
19980213;1024.14;1024.14;1017.71;1020.09
19980217;1020.09;1028.02;1020.09;1022.76
19980218;1022.76;1032.08;1021.70;1032.08
19980219;1032.08;1032.93;1026.62;1028.28
19980220;1028.28;1034.21;1022.69;1034.21
19980223;1034.21;1038.68;1031.76;1038.14
19980224;1038.14;1038.73;1028.89;1030.56
19980225;1030.56;1045.79;1030.56;1042.90
19980226;1042.90;1048.68;1039.85;1048.67
19980227;1048.67;1051.66;1044.40;1049.34
19980302;1049.34;1053.98;1044.70;1047.70
19980303;1047.70;1052.02;1043.41;1052.02
19980304;1052.02;1052.02;1042.74;1047.33
19980305;1047.33;1047.33;1030.87;1035.05
19980306;1035.05;1055.69;1035.05;1055.69
19980309;1055.69;1058.55;1050.02;1052.31
19980310;1052.31;1064.59;1052.31;1064.25
19980311;1064.25;1069.18;1064.22;1068.47
19980312;1068.47;1071.87;1063.54;1069.92
19980313;1069.92;1075.86;1066.57;1068.61
19980316;1068.61;1079.46;1068.61;1079.27
19980317;1079.27;1080.52;1073.29;1080.45
19980318;1080.45;1085.52;1077.77;1085.52
19980319;1085.52;1089.74;1084.30;1089.74
19980320;1089.74;1101.04;1089.39;1099.16
19980323;1099.16;1101.16;1094.25;1095.55
19980324;1095.55;1106.75;1095.55;1105.65
19980325;1105.65;1113.07;1092.84;1101.93
19980326;1101.93;1106.28;1097;1100.80
19980327;1100.80;1107.18;1091.14;1095.44
19980330;1095.44;1099.10;1090.02;1093.60
19980331;1093.55;1110.13;1093.55;1101.75
19980401;1101.75;1109.19;1095.29;1108.15
19980402;1108.15;1121.01;1107.89;1120.01
19980403;1120.01;1126.36;1118.12;1122.70
19980406;1122.70;1131.99;1121.37;1121.38
19980407;1121.38;1121.38;1102.44;1109.55
19980408;1109.55;1111.60;1098.21;1101.65
19980409;1101.65;1111.45;1101.65;1110.67
19980413;1110.67;1110.75;1100.60;1109.69
19980414;1109.69;1115.95;1109.48;1115.75
19980415;1115.75;1119.90;1112.24;1119.32
19980416;1119.32;1119.32;1105.27;1108.17
19980417;1108.17;1122.72;1104.95;1122.72
19980420;1122.72;1124.88;1118.43;1123.65
19980421;1123.65;1129.65;1119.54;1126.67
19980422;1126.67;1132.98;1126.29;1130.54
19980423;1130.54;1130.54;1117.49;1119.58
19980424;1119.58;1122.81;1104.77;1107.90
19980427;1107.90;1107.90;1076.70;1086.54
19980428;1086.54;1095.94;1081.49;1085.11
19980429;1085.11;1098.24;1084.65;1094.62
19980430;1094.63;1116.97;1094.63;1111.75
19980501;1111.75;1121.02;1111.75;1121
19980504;1121;1130.52;1121;1122.07
19980505;1122.07;1122.07;1111.16;1115.50
19980506;1115.50;1118.39;1104.64;1104.92
19980507;1104.92;1105.58;1094.59;1095.14
19980508;1095.14;1111.42;1094.53;1108.14
19980511;1108.14;1119.13;1103.72;1106.64
19980512;1106.64;1115.96;1102.78;1115.79
19980513;1115.79;1122.22;1114.93;1118.86
19980514;1118.86;1124.03;1112.43;1117.37
19980515;1117.37;1118.66;1107.11;1108.73
19980518;1108.73;1112.44;1097.99;1105.82
19980519;1105.82;1113.50;1105.82;1109.52
19980520;1109.52;1119.08;1107.51;1119.06
19980521;1119.06;1124.45;1111.94;1114.64
19980522;1114.64;1116.89;1107.99;1110.47
19980526;1110.47;1116.79;1094.01;1094.02
19980527;1094.02;1094.44;1074.39;1092.23
19980528;1092.23;1099.73;1089.06;1097.60
19980529;1097.60;1104.16;1090.82;1090.82
19980601;1090.82;1097.85;1084.22;1090.98
19980602;1090.98;1098.71;1089.67;1093.22
19980603;1093.22;1097.43;1081.09;1082.73
19980604;1082.73;1095.93;1078.10;1094.83
19980605;1095.10;1113.88;1094.83;1113.86
19980608;1113.86;1119.70;1113.31;1115.72
19980609;1115.72;1119.92;1111.31;1118.41
19980610;1118.41;1126;1110.27;1112.28
19980611;1112.28;1114.20;1094.28;1094.58
19980612;1094.58;1098.84;1080.83;1098.84
19980615;1098.84;1098.84;1077.01;1077.01
19980616;1077.01;1087.59;1074.67;1087.59
19980617;1087.59;1112.87;1087.58;1107.11
19980618;1107.11;1109.36;1103.71;1106.37
19980619;1106.37;1111.25;1097.10;1100.65
19980622;1100.65;1109.01;1099.42;1103.21
19980623;1103.21;1119.49;1103.21;1119.49
19980624;1119.49;1134.40;1115.10;1132.88
19980625;1132.88;1142.04;1127.60;1129.28
19980626;1129.28;1136.83;1129.28;1133.20
19980629;1133.20;1145.15;1133.20;1138.49
19980630;1138.49;1140.80;1131.98;1133.84
19980701;1133.84;1148.56;1133.84;1148.56
19980702;1148.56;1148.56;1142.99;1146.42
19980706;1146.42;1157.33;1145.03;1157.33
19980707;1157.33;1159.81;1152.85;1154.66
19980708;1154.66;1166.89;1154.66;1166.38
19980709;1166.38;1166.38;1156.03;1158.56
19980710;1158.57;1166.93;1150.88;1164.33
19980713;1164.33;1166.98;1160.21;1165.19
19980714;1165.19;1179.76;1165.19;1177.58
19980715;1177.58;1181.48;1174.73;1174.81
19980716;1174.81;1184.02;1170.40;1183.99
19980717;1183.99;1188.10;1182.42;1186.75
19980720;1186.75;1190.58;1179.19;1184.10
19980721;1184.10;1187.37;1163.05;1165.07
19980722;1165.07;1167.67;1155.20;1164.08
19980723;1164.08;1164.35;1139.75;1139.75
19980724;1139.75;1150.14;1129.11;1140.80
19980727;1140.80;1147.27;1128.19;1147.27
19980728;1147.27;1147.27;1119.44;1130.24
19980729;1130.24;1138.56;1121.98;1125.21
19980730;1125.21;1143.07;1125.21;1142.95
19980731;1142.95;1142.97;1114.30;1120.67
19980803;1120.67;1121.79;1110.39;1112.44
19980804;1112.44;1119.73;1071.82;1072.12
19980805;1072.12;1084.80;1057.35;1081.43
19980806;1081.43;1090.95;1074.94;1089.63
19980807;1089.63;1102.54;1084.72;1089.45
19980810;1089.45;1092.82;1081.76;1083.14
19980811;1083.14;1083.14;1054;1068.98
19980812;1068.98;1084.70;1068.98;1084.22
19980813;1084.22;1091.50;1074.91;1074.91
19980814;1074.91;1083.92;1057.22;1062.75
19980817;1062.75;1083.67;1055.08;1083.67
19980818;1083.67;1101.72;1083.67;1101.20
19980819;1101.20;1106.32;1094.93;1098.06
19980820;1098.06;1098.79;1089.55;1091.60
19980821;1091.60;1091.60;1054.92;1081.24
19980824;1081.24;1093.82;1081.24;1088.14
19980825;1088.14;1106.64;1085.53;1092.85
19980826;1092.85;1092.85;1075.91;1084.19
19980827;1084.19;1084.19;1037.61;1042.59
19980828;1042.59;1051.80;1021.04;1027.14
19980831;1027.14;1033.47;957.28;957.28
19980901;957.28;1000.71;939.98;994.26
19980902;994.26;1013.19;988.40;990.48
19980903;990.47;990.47;969.32;982.26
19980904;982.26;991.41;956.51;973.89
19980908;973.89;1023.46;973.89;1023.46
19980909;1023.46;1027.72;1004.56;1006.20
19980910;1006.20;1006.20;968.64;980.19
19980911;980.19;1009.06;969.71;1009.06
19980914;1009.06;1038.38;1009.06;1029.72
19980915;1029.72;1037.90;1021.42;1037.68
19980916;1037.68;1046.07;1029.31;1045.48
19980917;1045.48;1045.48;1016.05;1018.87
19980918;1018.87;1022.01;1011.86;1020.09
19980921;1020.09;1026.02;993.82;1023.89
19980922;1023.89;1033.89;1021.96;1029.63
19980923;1029.63;1066.09;1029.63;1066.09
19980924;1066.09;1066.11;1033.04;1042.72
19980925;1042.72;1051.89;1028.49;1044.75
19980928;1044.75;1061.46;1042.23;1048.69
19980929;1048.69;1056.31;1039.88;1049.02
19980930;1049.02;1049.02;1015.73;1017.01
19981001;1017.01;1017.01;981.29;986.39
19981002;986.39;1005.45;971.69;1002.60
19981005;1002.60;1002.60;964.72;988.56
19981006;988.56;1008.77;974.81;984.59
19981007;984.59;995.66;957.15;970.68
19981008;970.68;970.68;923.32;959.44
19981009;959.44;984.42;953.04;984.39
19981012;984.39;1010.71;984.39;997.71
19981013;997.71;1000.78;987.55;994.80
19981014;994.80;1014.42;987.80;1005.53
19981015;1005.53;1053.09;1000.12;1047.49
19981016;1047.49;1062.65;1047.49;1056.42
19981019;1056.42;1065.21;1054.23;1062.39
19981020;1062.39;1084.06;1060.61;1063.93
19981021;1063.93;1073.61;1058.08;1069.92
19981022;1069.92;1080.43;1061.47;1078.48
19981023;1078.48;1078.48;1067.43;1070.67
19981026;1070.67;1081.23;1068.17;1072.32
19981027;1072.32;1087.08;1063.06;1065.34
19981028;1065.34;1072.79;1059.65;1068.09
19981029;1068.09;1086.11;1065.95;1085.93
19981030;1085.93;1103.78;1085.93;1098.67
19981102;1098.67;1114.44;1098.67;1111.60
19981103;1111.60;1115.02;1106.42;1110.84
19981104;1110.84;1127.18;1110.59;1118.67
19981105;1118.67;1133.88;1109.55;1133.85
19981106;1133.85;1141.30;1131.18;1141.01
19981109;1141.01;1141.01;1123.17;1130.20
19981110;1130.20;1135.37;1122.80;1128.26
19981111;1128.26;1136.25;1117.40;1120.97
19981112;1120.97;1126.57;1115.55;1117.69
19981113;1117.69;1126.34;1116.76;1125.72
19981116;1125.72;1138.72;1125.72;1135.87
19981117;1135.87;1151.71;1129.67;1139.32
19981118;1139.32;1144.52;1133.07;1144.48
19981119;1144.48;1155.10;1144.42;1152.61
19981120;1152.61;1163.55;1152.61;1163.55
19981123;1163.55;1188.21;1163.55;1188.21
19981124;1188.21;1191.30;1181.81;1182.99
19981125;1182.99;1187.16;1179.37;1186.87
19981127;1186.87;1192.97;1186.83;1192.33
19981130;1192.33;1192.72;1163.63;1163.63
19981201;1163.63;1175.89;1150.31;1175.28
19981202;1175.28;1175.28;1157.76;1171.25
19981203;1171.25;1176.99;1149.61;1150.14
19981204;1150.14;1176.74;1150.14;1176.74
19981207;1176.74;1188.96;1176.71;1187.70
19981208;1187.70;1193.53;1172.78;1181.38
19981209;1181.38;1185.22;1175.89;1183.49
19981210;1183.49;1183.77;1163.75;1165.02
19981211;1165.02;1167.89;1153.19;1166.46
19981214;1166.46;1166.46;1136.89;1141.20
19981215;1141.20;1162.83;1141.20;1162.83
19981216;1162.83;1166.29;1154.69;1161.94
19981217;1161.94;1180.03;1161.94;1179.98
19981218;1179.98;1188.89;1178.27;1188.03
19981221;1188.03;1210.88;1188.03;1202.84
19981222;1202.84;1209.22;1192.72;1203.57
19981223;1203.57;1229.89;1203.57;1228.54
19981224;1228.54;1229.72;1224.85;1226.27
19981228;1226.27;1231.52;1221.17;1225.49
19981229;1225.49;1241.86;1220.78;1241.81
19981230;1241.81;1244.93;1231.20;1231.93
19981231;1231.93;1237.18;1224.96;1229.23
19990104;1229.23;1248.81;1219.10;1228.10
19990105;1228.10;1246.11;1228.10;1244.78
19990106;1244.78;1272.50;1244.78;1272.34
19990107;1272.34;1272.34;1257.68;1269.73
19990108;1269.73;1278.24;1261.82;1275.09
19990111;1275.09;1276.22;1253.34;1263.88
19990112;1263.88;1264.45;1238.29;1239.51
19990113;1239.51;1247.75;1205.46;1234.40
19990114;1234.40;1236.81;1209.54;1212.19
19990115;1212.19;1243.26;1212.19;1243.26
19990119;1243.26;1253.27;1234.91;1252
19990120;1252;1274.07;1251.54;1256.62
19990121;1256.62;1256.94;1232.19;1235.16
19990122;1235.16;1236.41;1217.97;1225.19
19990125;1225.19;1233.98;1219.46;1233.98
19990126;1233.98;1253.25;1233.98;1252.31
19990127;1252.31;1262.61;1242.82;1243.17
19990128;1243.17;1266.40;1243.17;1265.37
19990129;1265.37;1280.37;1255.18;1279.64
19990201;1279.64;1283.75;1271.31;1273
19990202;1273;1273.49;1247.56;1261.99
19990203;1261.99;1276.04;1255.27;1272.07
19990204;1272.07;1272.23;1248.36;1248.49
19990205;1248.49;1251.86;1232.28;1239.40
19990208;1239.40;1246.93;1231.98;1243.77
19990209;1243.77;1243.97;1215.63;1216.14
19990210;1216.14;1226.78;1211.89;1223.55
19990211;1223.55;1254.05;1223.19;1254.04
19990212;1254.04;1254.04;1225.53;1230.13
19990216;1230.13;1252.17;1230.13;1241.87
19990217;1241.87;1249.31;1220.92;1224.03
19990218;1224.03;1239.13;1220.70;1237.28
19990219;1237.28;1247.91;1232.03;1239.22
19990222;1239.22;1272.22;1239.22;1272.14
19990223;1272.14;1280.38;1263.36;1271.18
19990224;1271.18;1283.84;1251.94;1253.41
19990225;1253.41;1253.41;1225.01;1245.02
19990226;1245.02;1246.73;1226.24;1238.33
19990301;1238.33;1238.70;1221.88;1236.16
19990302;1236.16;1248.31;1221.87;1225.50
19990303;1225.50;1231.63;1216.03;1227.70
19990304;1227.70;1247.74;1227.70;1246.64
19990305;1246.64;1275.73;1246.64;1275.47
19990308;1275.47;1282.74;1271.58;1282.73
19990309;1282.73;1293.74;1275.11;1279.84
19990310;1279.84;1287.02;1275.16;1286.84
19990311;1286.84;1306.43;1286.84;1297.68
19990312;1297.68;1304.42;1289.17;1294.59
19990315;1294.59;1307.47;1291.03;1307.26
19990316;1307.26;1311.11;1302.29;1306.38
19990317;1306.38;1306.55;1292.63;1297.82
19990318;1297.82;1317.62;1294.75;1316.55
19990319;1316.55;1323.82;1298.92;1299.29
19990322;1299.29;1303.84;1294.26;1297.01
19990323;1297.01;1297.01;1257.46;1262.14
19990324;1262.14;1269.02;1256.43;1268.59
19990325;1268.59;1289.99;1268.59;1289.99
19990326;1289.99;1289.99;1277.25;1282.80
19990329;1282.80;1311.76;1282.80;1310.17
19990330;1310.17;1310.17;1295.47;1300.75
19990331;1300.75;1313.60;1285.87;1286.37
19990401;1286.37;1294.54;1282.56;1293.72
19990405;1293.72;1321.12;1293.72;1321.12
19990406;1321.12;1326.76;1311.07;1317.89
19990407;1317.89;1329.58;1312.59;1326.89
19990408;1326.89;1344.08;1321.60;1343.98
19990409;1343.98;1351.22;1335.24;1348.35
19990412;1348.35;1358.69;1333.48;1358.63
19990413;1358.64;1362.38;1344.03;1349.82
19990414;1349.82;1357.24;1326.41;1328.44
19990415;1328.44;1332.41;1308.38;1322.85
19990416;1322.86;1325.03;1311.40;1319
19990419;1319;1340.10;1284.48;1289.48
19990420;1289.48;1306.30;1284.21;1306.17
19990421;1306.17;1336.12;1301.84;1336.12
